ENA_id	Dataset	Country	Amikacin	Capreomycin	Ciprofloxacin	Cycloserine	Ethambutol	Ethionamide	Isoniazid	Kanamycin	Linezolid	Moxifloxacin	Ofloxacin	PAS	Pyrazinamide	Rifabutin	Rifampicin	Streptomycin
ERR2514645	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514646	prospective	UK	U	U	U	U	S	U	R	U	U	U	U	U	U	U	R	U
ERR2514647	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514648	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514649	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514650	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514651	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514652	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514653	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514654	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514655	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514656	prospective	UK	U	U	S	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514657	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514658	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514659	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514660	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514661	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514662	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514663	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514664	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514665	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514666	prospective	UK	S	S	R	U	S	U	S	S	U	R	R	U	R	U	S	R
ERR2514667	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514668	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514669	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514670	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514671	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514672	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514673	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514674	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514675	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514676	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514677	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514678	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514679	prospective	UK	U	U	U	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514680	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514681	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514682	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514683	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514684	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514685	prospective	UK	S	S	U	U	S	U	S	S	U	S	S	U	S	U	S	U
ERR2514686	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514687	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514688	prospective	UK	U	U	U	U	U	U	S	U	U	U	U	U	U	U	S	U
ERR2514689	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514690	prospective	UK	U	U	S	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514691	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514692	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514693	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514694	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514695	prospective	UK	U	U	U	U	U	U	U	U	U	U	U	U	S	U	S	U
ERR2514696	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514697	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514698	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514699	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514700	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514701	prospective	UK	U	U	S	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514702	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514703	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514704	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514705	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514706	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514707	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514708	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514709	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514710	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514711	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514712	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514713	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514714	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514715	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514716	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514717	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514718	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514719	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514720	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514721	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514722	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514723	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514724	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514725	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514726	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514727	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514728	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514729	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514730	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514731	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514732	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514733	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514734	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514735	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514736	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514737	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514738	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514739	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514740	prospective	UK	U	U	U	U	S	U	U	U	U	U	U	U	U	U	S	U
ERR2514741	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514742	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514743	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514744	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514745	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514746	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514747	prospective	UK	S	S	S	U	S	U	R	S	U	S	S	U	S	U	S	S
ERR2514748	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514749	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514750	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514751	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514752	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514753	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514754	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514755	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514756	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514757	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	R	U
ERR2514758	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514759	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514760	prospective	UK	U	U	U	U	R	U	R	U	U	U	U	U	S	U	R	U
ERR2514761	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514762	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514763	prospective	UK	S	S	U	U	S	U	S	S	U	S	S	U	S	U	S	U
ERR2514764	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514765	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514766	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514767	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514768	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514769	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514770	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514771	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514772	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514773	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514774	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514775	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514776	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514777	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514778	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514779	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514780	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514781	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514782	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514783	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514784	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514785	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514786	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514787	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514788	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514789	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514790	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514791	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514792	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514793	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514794	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514795	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514796	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514797	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514798	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514799	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514800	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514801	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514802	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514803	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514804	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514805	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514806	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514807	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514808	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514809	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514810	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514811	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514812	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514813	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514814	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514815	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514816	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514817	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514818	prospective	UK	U	U	S	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514819	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514820	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514821	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514822	prospective	UK	U	U	U	U	U	U	U	U	U	U	U	U	S	U	U	U
ERR2514823	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514824	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514825	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514826	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514827	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514828	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514829	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514830	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514831	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514832	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2514833	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514834	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514835	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514836	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514837	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2514838	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514839	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514840	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514841	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514842	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514843	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514844	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514845	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514846	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514847	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514848	prospective	UK	U	U	U	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514849	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514850	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514851	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514852	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514853	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514854	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514855	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514856	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514857	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514858	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514859	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514860	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514861	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514862	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514863	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514864	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR2514865	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514866	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514867	prospective	UK	S	S	R	U	S	U	R	S	U	S	S	U	U	U	R	U
ERR2514868	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514869	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514870	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514871	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514872	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514873	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514874	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514875	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514876	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514877	prospective	UK	U	U	U	U	U	U	U	U	U	U	U	U	S	U	U	U
ERR2514878	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514879	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514880	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514881	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514882	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514883	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514884	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514885	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514886	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514887	prospective	UK	U	U	U	U	R	U	R	U	U	U	U	U	R	U	R	U
ERR2514888	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514889	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514890	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514891	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514892	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514893	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514894	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514895	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514896	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514897	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514898	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514899	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514900	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514901	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514902	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514903	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514904	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514905	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514906	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514907	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514908	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514909	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514910	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514911	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514912	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514913	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514914	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514915	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514916	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514917	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514918	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514919	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514920	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514921	prospective	UK	U	U	S	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514922	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514923	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514924	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514925	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514926	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514927	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514928	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514929	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514930	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514931	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514932	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514933	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514934	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514935	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2514936	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514937	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514938	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514939	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514940	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514941	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514942	prospective	UK	S	S	S	U	S	U	S	S	U	S	S	U	S	U	S	U
ERR2514943	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514944	prospective	UK	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2514945	prospective	UK	U	U	S	U	S	U	R	U	U	U	U	U	S	U	S	U
